,LineName,Route ID,Route Section,Route Link,From StopRef,From Stop Name,To StopRef,To Stop Name,Latitudes,Longitudes
0,3,R_5,RS_5,RL_5,2400A017290A,St Hilda's Way,2400A017300A,St Patrick's Gardens,51.421882,0.383603
1,3,R_5,RS_5,RL_5,2400A017290A,St Hilda's Way,2400A017300A,St Patrick's Gardens,51.422138999999994,0.38379700000000005
2,3,R_5,RS_5,RL_5,2400A017290A,St Hilda's Way,2400A017300A,St Patrick's Gardens,51.42235399999999,0.3839580000000001
3,3,R_5,RS_5,RL_5,2400A017290A,St Hilda's Way,2400A017300A,St Patrick's Gardens,51.42251799999999,0.38408900000000007
4,3,R_5,RS_5,RL_5,2400A017290A,St Hilda's Way,2400A017300A,St Patrick's Gardens,51.42278999999999,0.3843060000000001
5,3,R_5,RS_5,RL_5,2400A017290A,St Hilda's Way,2400A017300A,St Patrick's Gardens,51.423348999999995,0.3847250000000001
6,3,R_5,RS_5,RL_5,2400A017290A,St Hilda's Way,2400A017300A,St Patrick's Gardens,51.423427,0.3847830000000001
7,3,R_5,RS_5,RL_5,2400A017290A,St Hilda's Way,2400A017300A,St Patrick's Gardens,51.423545999999995,0.3848720000000001
8,3,R_5,RS_5,RL_5,2400A017290A,St Hilda's Way,2400A017300A,St Patrick's Gardens,51.423753999999995,0.3850270000000001
9,3,R_5,RS_5,RL_5,2400A017290A,St Hilda's Way,2400A017300A,St Patrick's Gardens,51.42378599999999,0.3850500000000001
10,3,R_5,RS_5,RL_5,2400A017290A,St Hilda's Way,2400A017300A,St Patrick's Gardens,51.423795999999996,0.3850570000000001
11,3,R_5,RS_6,RL_6,2400A017300A,St Patrick's Gardens,2400A017310A,Winchester Crescent,51.423796,0.385057
12,3,R_5,RS_6,RL_6,2400A017300A,St Patrick's Gardens,2400A017310A,Winchester Crescent,51.424203000000006,0.385355
13,3,R_5,RS_6,RL_6,2400A017300A,St Patrick's Gardens,2400A017310A,Winchester Crescent,51.424614000000005,0.385588
14,3,R_5,RS_6,RL_6,2400A017300A,St Patrick's Gardens,2400A017310A,Winchester Crescent,51.42505800000001,0.385752
15,3,R_5,RS_6,RL_6,2400A017300A,St Patrick's Gardens,2400A017310A,Winchester Crescent,51.42529400000001,0.385807
16,3,R_5,RS_6,RL_6,2400A017300A,St Patrick's Gardens,2400A017310A,Winchester Crescent,51.42552100000001,0.385811
17,3,R_5,RS_6,RL_6,2400A017300A,St Patrick's Gardens,2400A017310A,Winchester Crescent,51.42581700000001,0.385785
18,3,R_5,RS_6,RL_6,2400A017300A,St Patrick's Gardens,2400A017310A,Winchester Crescent,51.425900000000006,0.385776
19,3,R_5,RS_6,RL_6,2400A017300A,St Patrick's Gardens,2400A017310A,Winchester Crescent,51.426227000000004,0.385684
20,3,R_5,RS_6,RL_6,2400A017300A,St Patrick's Gardens,2400A017310A,Winchester Crescent,51.426393000000004,0.38561
21,3,R_5,RS_6,RL_6,2400A017300A,St Patrick's Gardens,2400A017310A,Winchester Crescent,51.426461,0.385572
22,3,R_5,RS_6,RL_6,2400A017300A,St Patrick's Gardens,2400A017310A,Winchester Crescent,51.42647100000001,0.385566
23,3,R_5,RS_7,RL_7,2400A017310A,Winchester Crescent,2400A017320A,Hillside Avenue,51.426471,0.385566
24,3,R_5,RS_7,RL_7,2400A017310A,Winchester Crescent,2400A017320A,Hillside Avenue,51.42665,0.385467
25,3,R_5,RS_7,RL_7,2400A017310A,Winchester Crescent,2400A017320A,Hillside Avenue,51.426858,0.385351
26,3,R_5,RS_7,RL_7,2400A017310A,Winchester Crescent,2400A017320A,Hillside Avenue,51.427029000000005,0.38533
27,3,R_5,RS_7,RL_7,2400A017310A,Winchester Crescent,2400A017320A,Hillside Avenue,51.427229000000004,0.385337
28,3,R_5,RS_7,RL_7,2400A017310A,Winchester Crescent,2400A017320A,Hillside Avenue,51.427766000000005,0.385426
29,3,R_5,RS_7,RL_7,2400A017310A,Winchester Crescent,2400A017320A,Hillside Avenue,51.428048000000004,0.38548299999999996
30,3,R_5,RS_7,RL_7,2400A017310A,Winchester Crescent,2400A017320A,Hillside Avenue,51.428388000000005,0.385551
31,3,R_5,RS_7,RL_7,2400A017310A,Winchester Crescent,2400A017320A,Hillside Avenue,51.428616000000005,0.385584
32,3,R_5,RS_7,RL_7,2400A017310A,Winchester Crescent,2400A017320A,Hillside Avenue,51.429004000000006,0.38564099999999996
33,3,R_5,RS_7,RL_7,2400A017310A,Winchester Crescent,2400A017320A,Hillside Avenue,51.429033000000004,0.38564399999999993
34,3,R_5,RS_7,RL_7,2400A017310A,Winchester Crescent,2400A017320A,Hillside Avenue,51.429407000000005,0.38571199999999994
35,3,R_5,RS_8,RL_8,2400A017320A,Hillside Avenue,2400A018340A,Lorton Close,51.429407,0.385712
36,3,R_5,RS_8,RL_8,2400A017320A,Hillside Avenue,2400A018340A,Lorton Close,51.429410999999995,0.385713
37,3,R_5,RS_8,RL_8,2400A017320A,Hillside Avenue,2400A018340A,Lorton Close,51.42943399999999,0.385717
38,3,R_5,RS_8,RL_8,2400A017320A,Hillside Avenue,2400A018340A,Lorton Close,51.429950999999996,0.38581299999999996
39,3,R_5,RS_8,RL_8,2400A017320A,Hillside Avenue,2400A018340A,Lorton Close,51.43016599999999,0.38590199999999997
40,3,R_5,RS_8,RL_8,2400A017320A,Hillside Avenue,2400A018340A,Lorton Close,51.43050999999999,0.38616199999999995
41,3,R_5,RS_8,RL_8,2400A017320A,Hillside Avenue,2400A018340A,Lorton Close,51.43108799999999,0.38659399999999994
42,3,R_5,RS_8,RL_8,2400A017320A,Hillside Avenue,2400A018340A,Lorton Close,51.43136899999999,0.38680899999999996
43,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.431369,0.386809
44,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.431374999999996,0.386814
45,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.43165499999999,0.38704
46,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.43192199999999,0.387198
47,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.432294999999996,0.38731499999999996
48,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.432311,0.386962
49,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.432321,0.386661
50,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.432332,0.386352
51,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.4324,0.386017
52,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.432548000000004,0.385641
53,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.432733000000006,0.385255
54,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.432883000000004,0.384845
55,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.432932,0.38459899999999997
56,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.432945000000004,0.38428399999999996
57,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.432863000000005,0.383495
58,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.432854000000006,0.383391
59,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.43279700000001,0.382943
60,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.43272400000001,0.38256599999999996
61,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.43261700000001,0.382142
62,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.43248500000001,0.38167399999999996
63,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.43240800000001,0.381422
64,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.43204300000001,0.380532
65,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.431875000000005,0.379965
66,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.43179500000001,0.379531
67,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.43176100000001,0.378975
68,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.43169600000001,0.37747400000000003
69,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.43167100000001,0.376894
70,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.43164600000001,0.376318
71,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.431613000000006,0.375469
72,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.431603,0.375355
73,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.431596000000006,0.37524799999999997
74,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.43157500000001,0.37516499999999997
75,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.43153500000001,0.37507999999999997
76,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.431514000000014,0.37505299999999997
77,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.431505000000016,0.375036
78,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.43148900000001,0.375006
79,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.431477000000015,0.374959
80,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.43147300000002,0.374929
81,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.43147500000002,0.374884
82,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.43148700000002,0.374826
83,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.43151400000002,0.374784
84,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.43154600000002,0.374751
85,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.431581000000016,0.374749
86,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.431576000000014,0.374536
87,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.431553000000015,0.373973
88,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.43153800000002,0.373531
89,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.43153800000002,0.373272
90,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.43154100000002,0.373158
91,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.43154900000002,0.373048
92,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.431561000000016,0.37292
93,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.43158500000002,0.37279199999999996
94,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.43161500000002,0.372675
95,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.43166600000002,0.372533
96,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.431856000000025,0.372033
97,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.43201000000003,0.371637
98,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.432255000000026,0.371018
99,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.432582000000025,0.370252
100,3,R_5,RS_9,RL_9,2400A018340A,Lorton Close,2400105933,Prince of Orange,51.43264800000002,0.370097
101,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.432648,0.370097
102,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.432772,0.369807
103,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.432851,0.369646
104,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.432871,0.36961
105,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.432912,0.369539
106,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.432983,0.36943
107,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.43303,0.369344
108,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.433066000000004,0.369255
109,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.433077000000004,0.369216
110,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.433114,0.369067
111,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.433157,0.36888099999999996
112,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.433229000000004,0.36854099999999995
113,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.43330400000001,0.3680979999999999
114,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.433381000000004,0.3675739999999999
115,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.43344200000001,0.3670259999999999
116,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.433474000000004,0.3667009999999999
117,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.433505000000004,0.36632399999999987
118,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.43352900000001,0.36596099999999987
119,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.43355300000001,0.36557999999999985
120,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.43355800000001,0.36550699999999986
121,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.43356200000001,0.36546099999999987
122,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.43357800000001,0.3652649999999999
123,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.43359600000001,0.3650629999999999
124,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.433600000000006,0.3650149999999999
125,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.433612000000004,0.3649179999999999
126,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.433657000000004,0.3645429999999999
127,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.433748,0.3638119999999999
128,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.433785,0.3635189999999999
129,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.433989,0.3618779999999999
130,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.434000999999995,0.36176499999999995
131,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.43401299999999,0.36163999999999996
132,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.434056999999996,0.361494
133,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.434095,0.361367
134,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.43414,0.361218
135,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.434225,0.360942
136,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.434236,0.360905
137,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.434304,0.360682
138,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.434329,0.360601
139,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.434354,0.360521
140,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.434392,0.36041999999999996
141,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.434563000000004,0.36006599999999994
142,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.434591000000005,0.36000899999999997
143,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.434670000000004,0.359847
144,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.43475900000001,0.359668
145,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.43478700000001,0.359616
146,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.43492700000001,0.359354
147,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.43497700000001,0.359249
148,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.43499200000001,0.359219
149,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.43504000000001,0.359103
150,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.435072000000005,0.359001
151,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.435103000000005,0.358871
152,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.435131000000005,0.358739
153,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.435177,0.358521
154,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.435187000000006,0.35847399999999996
155,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.43522600000001,0.358278
156,3,R_5,RS_10,RL_10,2400105933,Prince of Orange,240099269,Cecil Road,51.43526200000001,0.358109
157,3,R_5,RS_11,RL_11,240099269,Cecil Road,2400A016750A,The Rose,51.435262,0.358109
158,3,R_5,RS_11,RL_11,240099269,Cecil Road,2400A016750A,The Rose,51.435284,0.358003
159,3,R_5,RS_11,RL_11,240099269,Cecil Road,2400A016750A,The Rose,51.435353000000006,0.357702
160,3,R_5,RS_11,RL_11,240099269,Cecil Road,2400A016750A,The Rose,51.435419,0.357424
161,3,R_5,RS_11,RL_11,240099269,Cecil Road,2400A016750A,The Rose,51.435474000000006,0.357246
162,3,R_5,RS_11,RL_11,240099269,Cecil Road,2400A016750A,The Rose,51.43549300000001,0.357195
163,3,R_5,RS_11,RL_11,240099269,Cecil Road,2400A016750A,The Rose,51.43550900000001,0.357155
164,3,R_5,RS_11,RL_11,240099269,Cecil Road,2400A016750A,The Rose,51.43556300000001,0.357024
165,3,R_5,RS_11,RL_11,240099269,Cecil Road,2400A016750A,The Rose,51.43554200000001,0.356864
166,3,R_5,RS_11,RL_11,240099269,Cecil Road,2400A016750A,The Rose,51.435538000000015,0.356809
167,3,R_5,RS_11,RL_11,240099269,Cecil Road,2400A016750A,The Rose,51.43553400000002,0.35675799999999996
168,3,R_5,RS_11,RL_11,240099269,Cecil Road,2400A016750A,The Rose,51.435524000000015,0.35654099999999994
169,3,R_5,RS_11,RL_11,240099269,Cecil Road,2400A016750A,The Rose,51.435516000000014,0.35641399999999995
170,3,R_5,RS_11,RL_11,240099269,Cecil Road,2400A016750A,The Rose,51.43547400000001,0.35635199999999995
171,3,R_5,RS_11,RL_11,240099269,Cecil Road,2400A016750A,The Rose,51.43543900000002,0.3562989999999999
172,3,R_5,RS_11,RL_11,240099269,Cecil Road,2400A016750A,The Rose,51.435178000000015,0.3557479999999999
173,3,R_5,RS_11,RL_11,240099269,Cecil Road,2400A016750A,The Rose,51.434961000000015,0.3552589999999999
174,3,R_5,RS_11,RL_11,240099269,Cecil Road,2400A016750A,The Rose,51.43477200000002,0.3548729999999999
175,3,R_5,RS_11,RL_11,240099269,Cecil Road,2400A016750A,The Rose,51.434618000000015,0.3545389999999999
176,3,R_5,RS_11,RL_11,240099269,Cecil Road,2400A016750A,The Rose,51.43439700000001,0.3540609999999999
177,3,R_5,RS_11,RL_11,240099269,Cecil Road,2400A016750A,The Rose,51.434199000000014,0.35355799999999993
178,3,R_5,RS_11,RL_11,240099269,Cecil Road,2400A016750A,The Rose,51.434185000000014,0.35351999999999995
179,3,R_5,RS_11,RL_11,240099269,Cecil Road,2400A016750A,The Rose,51.43411300000001,0.3532239999999999
180,3,R_5,RS_11,RL_11,240099269,Cecil Road,2400A016750A,The Rose,51.43410800000001,0.35320499999999994
181,3,R_5,RS_12,RL_12,2400A016750A,The Rose,2400A016730A,All Saints Church,51.434108,0.353205
182,3,R_5,RS_12,RL_12,2400A016750A,The Rose,2400A016730A,All Saints Church,51.434018,0.352839
183,3,R_5,RS_12,RL_12,2400A016750A,The Rose,2400A016730A,All Saints Church,51.433922,0.35247500000000004
184,3,R_5,RS_12,RL_12,2400A016750A,The Rose,2400A016730A,All Saints Church,51.433875,0.35225900000000004
185,3,R_5,RS_12,RL_12,2400A016750A,The Rose,2400A016730A,All Saints Church,51.433772,0.35176300000000005
186,3,R_5,RS_12,RL_12,2400A016750A,The Rose,2400A016730A,All Saints Church,51.433726,0.35158500000000004
187,3,R_5,RS_12,RL_12,2400A016750A,The Rose,2400A016730A,All Saints Church,51.433692,0.35145200000000004
188,3,R_5,RS_12,RL_12,2400A016750A,The Rose,2400A016730A,All Saints Church,51.43369,0.35144500000000006
189,3,R_5,RS_13,RL_13,2400A016730A,All Saints Church,2400107475,Old Perry Street,51.43369,0.351445
190,3,R_5,RS_13,RL_13,2400A016730A,All Saints Church,2400107475,Old Perry Street,51.433532,0.350826
191,3,R_5,RS_13,RL_13,2400A016730A,All Saints Church,2400107475,Old Perry Street,51.433502,0.350748
192,3,R_5,RS_13,RL_13,2400A016730A,All Saints Church,2400107475,Old Perry Street,51.433336,0.350361
193,3,R_5,RS_13,RL_13,2400A016730A,All Saints Church,2400107475,Old Perry Street,51.433198,0.350079
194,3,R_5,RS_13,RL_13,2400A016730A,All Saints Church,2400107475,Old Perry Street,51.433028,0.349724
195,3,R_5,RS_13,RL_13,2400A016730A,All Saints Church,2400107475,Old Perry Street,51.432897,0.34949399999999997
196,3,R_5,RS_13,RL_13,2400A016730A,All Saints Church,2400107475,Old Perry Street,51.432953,0.349336
197,3,R_5,RS_13,RL_13,2400A016730A,All Saints Church,2400107475,Old Perry Street,51.432959999999994,0.34917699999999996
198,3,R_5,RS_13,RL_13,2400A016730A,All Saints Church,2400107475,Old Perry Street,51.432953,0.34895799999999993
199,3,R_5,RS_13,RL_13,2400A016730A,All Saints Church,2400107475,Old Perry Street,51.432975,0.3486889999999999
200,3,R_5,RS_13,RL_13,2400A016730A,All Saints Church,2400107475,Old Perry Street,51.433068999999996,0.3480009999999999
201,3,R_5,RS_13,RL_13,2400A016730A,All Saints Church,2400107475,Old Perry Street,51.433093,0.3477249999999999
202,3,R_5,RS_13,RL_13,2400A016730A,All Saints Church,2400107475,Old Perry Street,51.433107,0.3472899999999999
203,3,R_5,RS_13,RL_13,2400A016730A,All Saints Church,2400107475,Old Perry Street,51.433125,0.3471419999999999
204,3,R_5,RS_13,RL_13,2400A016730A,All Saints Church,2400107475,Old Perry Street,51.433142999999994,0.3470009999999999
205,3,R_5,RS_14,RL_14,2400107475,Old Perry Street,2400100081,Vale Road,51.433143,0.347001
206,3,R_5,RS_14,RL_14,2400107475,Old Perry Street,2400100081,Vale Road,51.433162,0.34685
207,3,R_5,RS_14,RL_14,2400107475,Old Perry Street,2400100081,Vale Road,51.433188,0.346349
208,3,R_5,RS_14,RL_14,2400107475,Old Perry Street,2400100081,Vale Road,51.433206,0.34606600000000004
209,3,R_5,RS_14,RL_14,2400107475,Old Perry Street,2400100081,Vale Road,51.43326,0.34581300000000004
210,3,R_5,RS_14,RL_14,2400107475,Old Perry Street,2400100081,Vale Road,51.433381,0.34554300000000004
211,3,R_5,RS_14,RL_14,2400107475,Old Perry Street,2400100081,Vale Road,51.433389,0.34552900000000003
212,3,R_5,RS_14,RL_14,2400107475,Old Perry Street,2400100081,Vale Road,51.433537,0.34525000000000006
213,3,R_5,RS_14,RL_14,2400107475,Old Perry Street,2400100081,Vale Road,51.433799,0.34490100000000007
214,3,R_5,RS_14,RL_14,2400107475,Old Perry Street,2400100081,Vale Road,51.434183,0.3444190000000001
215,3,R_5,RS_14,RL_14,2400107475,Old Perry Street,2400100081,Vale Road,51.434355,0.3442550000000001
216,3,R_5,RS_14,RL_14,2400107475,Old Perry Street,2400100081,Vale Road,51.434799999999996,0.34392200000000006
217,3,R_5,RS_14,RL_14,2400107475,Old Perry Street,2400100081,Vale Road,51.43534,0.3434380000000001
218,3,R_5,RS_14,RL_14,2400107475,Old Perry Street,2400100081,Vale Road,51.435471,0.34332700000000005
219,3,R_5,RS_14,RL_14,2400107475,Old Perry Street,2400100081,Vale Road,51.435698,0.34306200000000003
220,3,R_5,RS_14,RL_14,2400107475,Old Perry Street,2400100081,Vale Road,51.435858,0.34294700000000006
221,3,R_5,RS_14,RL_14,2400107475,Old Perry Street,2400100081,Vale Road,51.435767000000006,0.3426580000000001
222,3,R_5,RS_14,RL_14,2400107475,Old Perry Street,2400100081,Vale Road,51.435759000000004,0.3426220000000001
223,3,R_5,RS_14,RL_14,2400107475,Old Perry Street,2400100081,Vale Road,51.43558600000001,0.3419100000000001
224,3,R_5,RS_14,RL_14,2400107475,Old Perry Street,2400100081,Vale Road,51.43558600000001,0.3419100000000001
225,3,R_5,RS_92,RL_92,2400100081,Vale Road,2400A072770A,Springhead Enterprise Park,51.435586,0.34191
226,3,R_5,RS_92,RL_92,2400100081,Vale Road,2400A072770A,Springhead Enterprise Park,51.435537000000004,0.34141499999999997
227,3,R_5,RS_92,RL_92,2400100081,Vale Road,2400A072770A,Springhead Enterprise Park,51.435525000000005,0.341031
228,3,R_5,RS_92,RL_92,2400100081,Vale Road,2400A072770A,Springhead Enterprise Park,51.43553500000001,0.340752
229,3,R_5,RS_92,RL_92,2400100081,Vale Road,2400A072770A,Springhead Enterprise Park,51.43555400000001,0.340478
230,3,R_5,RS_92,RL_92,2400100081,Vale Road,2400A072770A,Springhead Enterprise Park,51.43558800000001,0.340159
231,3,R_5,RS_92,RL_92,2400100081,Vale Road,2400A072770A,Springhead Enterprise Park,51.43565600000001,0.339752
232,3,R_5,RS_92,RL_92,2400100081,Vale Road,2400A072770A,Springhead Enterprise Park,51.43577600000001,0.339179
233,3,R_5,RS_92,RL_92,2400100081,Vale Road,2400A072770A,Springhead Enterprise Park,51.436163000000015,0.337585
234,3,R_5,RS_92,RL_92,2400100081,Vale Road,2400A072770A,Springhead Enterprise Park,51.436284000000015,0.33711100000000005
235,3,R_5,RS_92,RL_92,2400100081,Vale Road,2400A072770A,Springhead Enterprise Park,51.436352000000014,0.33676300000000003
236,3,R_5,RS_92,RL_92,2400100081,Vale Road,2400A072770A,Springhead Enterprise Park,51.436450000000015,0.33631600000000006
